매물번호,아파트명,거래타입,층,가격,정렬용가격,공급면적,전용면적,공급면적(평수),전용면적(평수),방향,생성일시,세대수,준공년도
2609603505,도화3지구우성,매매,저/15,"16억 8,000",168000,92,68,27.8,20.6,동향,2026-02-20 17:04:39,1222.0,19910320.0
2608284419,도화3지구우성,매매,중/12,19억,190000,107,79,32.4,23.9,동향,2026-02-20 17:04:39,1222.0,19910320.0
2609601974,도화3지구우성,매매,고/15,20억,200000,149,128,45.1,38.7,남향,2026-02-20 17:04:39,1222.0,19910320.0
2609520425,도화3지구우성,매매,저/10,23억,230000,168,141,50.8,42.7,남향,2026-02-20 17:04:39,1222.0,19910320.0
2607580141,도화3지구우성,전세,중/15,"5억 5,000",55000,75,54,22.7,16.3,동향,2026-02-20 17:04:39,1222.0,19910320.0
2609443043,도화3지구우성,전세,고/15,6억,60000,92,68,27.8,20.6,남향,2026-02-20 17:04:39,1222.0,19910320.0
2608186650,도화3지구우성,전세,10/12,"6억 3,000",63000,107,79,32.4,23.9,동향,2026-02-20 17:04:39,1222.0,19910320.0
2609161250,도화3지구우성,전세,고/10,7억,70000,168,141,50.8,42.7,남향,2026-02-20 17:04:39,1222.0,19910320.0
2609506835,도화현대1차,매매,12/16,"16억 3,000",163000,94,68,28.4,20.6,동향,2026-02-20 17:04:39,1021.0,19960925.0
2609394536,도화현대1차,매매,5/15,19억,190000,130,112,39.3,33.9,남향,2026-02-20 17:04:39,1021.0,19960925.0
2609445454,도화현대1차,매매,2/15,"18억 5,000",185000,148,128,44.8,38.7,동향,2026-02-20 17:04:39,1021.0,19960925.0
2609591965,도화현대1차,매매,11/15,21억,210000,168,147,50.8,44.5,남향,2026-02-20 17:04:39,1021.0,19960925.0
2609481857,도화현대1차,전세,14/16,"4억 6,000",46000,94,68,28.4,20.6,남향,2026-02-20 17:04:39,1021.0,19960925.0
2605579832,도화현대1차,전세,15/15,"6억 5,000",65000,106,79,32.1,23.9,동향,2026-02-20 17:04:39,1021.0,19960925.0
2608633091,도화현대1차,전세,저/15,"8억 2,000",82000,130,112,39.3,33.9,남향,2026-02-20 17:04:39,1021.0,19960925.0
2608901705,래미안공덕3차,매매,저/20,"19억 2,000",192000,80,59,24.2,17.8,남서향,2026-02-20 17:04:39,616.0,20040830.0
2609659631,래미안공덕3차,매매,7/19,25억,250000,106,84,32.1,25.4,남서향,2026-02-20 17:04:39,616.0,20040830.0
2609508467,래미안공덕3차,매매,18/20,"26억 5,000",265000,136,114,41.1,34.5,남동향,2026-02-20 17:04:39,616.0,20040830.0
2606730887,래미안공덕3차,전세,11/20,"7억 2,000",72000,80,59,24.2,17.8,남서향,2026-02-20 17:04:39,616.0,20040830.0
2609198482,래미안공덕5차,매매,중/15,20억,200000,81,59,24.5,17.8,남동향,2026-02-20 17:04:39,794.0,20110825.0
2609291153,래미안공덕5차,매매,8/17,24억,240000,112,84,33.9,25.4,남향,2026-02-20 17:04:39,794.0,20110825.0
2609353136,래미안공덕5차,전세,1/16,"7억 5,000",75000,81,59,24.5,17.8,남동향,2026-02-20 17:04:39,794.0,20110825.0
2608386783,래미안공덕5차,전세,저/17,"9억 5,000",95000,112,84,33.9,25.4,남서향,2026-02-20 17:04:39,794.0,20110825.0
2609528026,래미안마포리버웰,매매,4/17,25억,250000,84,59,25.4,17.8,남동향,2026-02-20 17:04:39,563.0,20150227.0
2609160820,래미안마포리버웰,매매,중/15,28억,280000,109,84,33.0,25.4,동향,2026-02-20 17:04:39,563.0,20150227.0
2607671931,래미안마포리버웰,매매,중/23,31억,310000,112,84,33.9,25.4,남향,2026-02-20 17:04:39,563.0,20150227.0
2608149137,래미안마포리버웰,매매,중/18,33억,330000,144,114,43.6,34.5,남향,2026-02-20 17:04:39,563.0,20150227.0
2609488971,래미안마포리버웰,전세,고/22,13억,130000,112,84,33.9,25.4,남향,2026-02-20 17:04:39,563.0,20150227.0
2609144228,래미안마포리버웰,전세,4/23,"11억 2,000",112000,113,84,34.2,25.4,남서향,2026-02-20 17:04:39,563.0,20150227.0
2609544660,래미안웰스트림,매매,중/29,24억,240000,83,59,25.1,17.8,남동향,2026-02-20 17:04:39,773.0,20160128.0
2609604156,래미안웰스트림,매매,3/29,21억,210000,84,59,25.4,17.8,남동향,2026-02-20 17:04:39,773.0,20160128.0
2609544305,래미안웰스트림,매매,8/33,24억,240000,118,84,35.7,25.4,남동향,2026-02-20 17:04:39,773.0,20160128.0
2606998328,래미안웰스트림,매매,19/35,25억,250000,119,84,36.0,25.4,남서향,2026-02-20 17:04:39,773.0,20160128.0
2609543565,래미안웰스트림,매매,10/29,30억,300000,151,114,45.7,34.5,남동향,2026-02-20 17:04:39,773.0,20160128.0
2609091519,래미안웰스트림,전세,18/29,8억,80000,84,59,25.4,17.8,남동향,2026-02-20 17:04:39,773.0,20160128.0
2609547626,래미안웰스트림,전세,1/35,11억,110000,118,84,35.7,25.4,남동향,2026-02-20 17:04:39,773.0,20160128.0
2609524345,래미안웰스트림,전세,저/35,11억,110000,119,84,36.0,25.4,남서향,2026-02-20 17:04:39,773.0,20160128.0
2609565826,마포그랑자이,매매,저/15,22억,220000,80,59,24.2,17.8,남서향,2026-02-20 17:04:39,1248.0,20200221.0
2608173124,마포그랑자이,매매,저/22,22억,220000,82,59,24.8,17.8,남서향,2026-02-20 17:04:39,1248.0,20200221.0
2609654243,마포그랑자이,매매,저/12,26억,260000,112,84,33.9,25.4,남향,2026-02-20 17:04:39,1248.0,20200221.0
2609566497,마포그랑자이,매매,중/23,"27억 5,000",275000,113,84,34.2,25.4,남동향,2026-02-20 17:04:39,1248.0,20200221.0
2609448808,마포그랑자이,매매,저/19,26억,260000,114,84,34.5,25.4,남동향,2026-02-20 17:04:39,1248.0,20200221.0
2606453703,마포그랑자이,매매,저/22,28억,280000,128,96,38.7,29.0,남향,2026-02-20 17:04:39,1248.0,20200221.0
2609316820,마포그랑자이,매매,고/22,40억,400000,153,112,46.3,33.9,남서향,2026-02-20 17:04:39,1248.0,20200221.0
2609250249,마포그랑자이,전세,17/22,"9억 5,000",95000,80,59,24.2,17.8,남향,2026-02-20 17:04:39,1248.0,20200221.0
2609579019,마포그랑자이,전세,중/22,9억,90000,82,59,24.8,17.8,남서향,2026-02-20 17:04:39,1248.0,20200221.0
2609470565,마포그랑자이,전세,중/22,11억,110000,112,84,33.9,25.4,남동향,2026-02-20 17:04:39,1248.0,20200221.0
2609580012,마포그랑자이,전세,저/21,11억,110000,113,84,34.2,25.4,남서향,2026-02-20 17:04:39,1248.0,20200221.0
2609566670,마포그랑자이,전세,저/21,"2억 6,000",26000,114,84,34.5,25.4,남동향,2026-02-20 17:04:39,1248.0,20200221.0
2607625783,마포그랑자이,전세,고/19,17억,170000,153,112,46.3,33.9,남동향,2026-02-20 17:04:39,1248.0,20200221.0
2609652649,마포자이,매매,9/19,"28억 5,000",285000,135,113,40.8,34.2,남동향,2026-02-20 17:04:39,534.0,20031205.0
2609640408,마포자이,매매,12/25,32억,320000,163,135,49.3,40.8,남서향,2026-02-20 17:04:39,534.0,20031205.0
2608978003,마포자이,매매,저/25,31억,310000,189,157,57.2,47.5,남향,2026-02-20 17:04:39,534.0,20031205.0
2609489873,마포자이,전세,17/20,11억,110000,108,84,32.7,25.4,남동향,2026-02-20 17:04:39,534.0,20031205.0
2609251889,마포자이,전세,13/25,"15억 5,000",155000,189,157,57.2,47.5,남서향,2026-02-20 17:04:39,534.0,20031205.0
2606174723,마포자이2차,매매,16/25,"27억 5,000",275000,110,84,33.3,25.4,남향,2026-02-20 17:04:39,558.0,20140306.0
2605271519,마포자이2차,매매,고/25,32억,320000,144,118,43.6,35.7,남동향,2026-02-20 17:04:39,558.0,20140306.0
2606172948,마포자이2차,매매,고/25,34억,340000,145,118,43.9,35.7,남향,2026-02-20 17:04:39,558.0,20140306.0
2607827286,마포자이더센트리지,매매,4/12,"21억 5,000",215000,82,59,24.8,17.8,남서향,2026-02-20 17:04:39,927.0,20220630.0
2609639939,마포자이더센트리지,매매,중/9,22억,220000,84,59,25.4,17.8,남동향,2026-02-20 17:04:39,927.0,20220630.0
2609502275,마포자이더센트리지,매매,10/18,24억,240000,113,84,34.2,25.4,남향,2026-02-20 17:04:39,927.0,20220630.0
2609601143,마포자이더센트리지,매매,저/25,"27억 5,000",275000,114,84,34.5,25.4,남서향,2026-02-20 17:04:39,927.0,20220630.0
2608620365,마포자이더센트리지,전세,중/25,12억,120000,113,84,34.2,25.4,남서향,2026-02-20 17:04:39,927.0,20220630.0
2609199511,마포자이힐스테이트라첼스,매매,고/17,"26억 4,000",264000,82,59,24.8,17.8,남서향,2026-02-20 17:04:39,1101.0,202703.0
2605932879,마포자이힐스테이트라첼스,매매,저/22,"29억 9,000",299000,109,84,33.0,25.4,남향,2026-02-20 17:04:39,1101.0,202703.0
2609331273,마포자이힐스테이트라첼스,매매,고/17,"29억 7,913",297913,110,84,33.3,25.4,남동향,2026-02-20 17:04:39,1101.0,202703.0
2609680894,마포자이힐스테이트라첼스,매매,중/16,"34억 6,425",346425,145,114,43.9,34.5,동향,2026-02-20 17:04:39,1101.0,202703.0
2609695834,마포프레스티지자이,매매,고/13,"17억 1,000",171000,57,42,17.2,12.7,남향,2026-02-20 17:04:39,1694.0,20211230.0
2609550390,마포프레스티지자이,매매,고/27,"23억 5,000",235000,79,59,23.9,17.8,남서향,2026-02-20 17:04:39,1694.0,20211230.0
2609071204,마포프레스티지자이,매매,저/27,23억,230000,80,59,24.2,17.8,남향,2026-02-20 17:04:39,1694.0,20211230.0
2609615634,마포프레스티지자이,매매,중/27,29억,290000,112,84,33.9,25.4,남서향,2026-02-20 17:04:39,1694.0,20211230.0
2609138489,마포프레스티지자이,매매,14/27,"29억 5,000",295000,113,84,34.2,25.4,남향,2026-02-20 17:04:39,1694.0,20211230.0
2609616076,마포프레스티지자이,매매,중/20,34억,340000,150,114,45.4,34.5,남향,2026-02-20 17:04:39,1694.0,20211230.0
2609301879,마포프레스티지자이,매매,21/21,52억,520000,154,114,46.6,34.5,남동향,2026-02-20 17:04:39,1694.0,20211230.0
2609698602,마포프레스티지자이,전세,중/27,10억,100000,81,59,24.5,17.8,남서향,2026-02-20 17:04:39,1694.0,20211230.0
2609227708,마포프레스티지자이,전세,고/27,"12억 8,000",128000,112,84,33.9,25.4,남서향,2026-02-20 17:04:39,1694.0,20211230.0
2609388538,마포프레스티지자이,전세,저/27,18억,180000,150,114,45.4,34.5,남서향,2026-02-20 17:04:39,1694.0,20211230.0
2609489435,마포한화오벨리스크(주상복합),매매,4/37,5억,50000,47,36,14.2,10.9,남동향,2026-02-20 17:04:39,662.0,20041008.0
2609487945,마포한화오벨리스크(주상복합),매매,6/37,"5억 5,000",55000,48,36,14.5,10.9,남향,2026-02-20 17:04:39,662.0,20041008.0
2609490296,마포한화오벨리스크(주상복합),매매,4/37,"5억 3,000",53000,49,38,14.8,11.5,남향,2026-02-20 17:04:39,662.0,20041008.0
2609489946,마포한화오벨리스크(주상복합),매매,5/37,"5억 5,000",55000,50,38,15.1,11.5,남서향,2026-02-20 17:04:39,662.0,20041008.0
2609489945,마포한화오벨리스크(주상복합),매매,3/37,6억,60000,51,39,15.4,11.8,북서향,2026-02-20 17:04:39,662.0,20041008.0
2609486925,마포한화오벨리스크(주상복합),매매,5/37,"6억 1,000",61000,53,41,16.0,12.4,남서향,2026-02-20 17:04:39,662.0,20041008.0
2604782277,마포한화오벨리스크(주상복합),매매,5/37,"7억 9,000",79000,64,49,19.4,14.8,서향,2026-02-20 17:04:39,662.0,20041008.0
2609491329,마포한화오벨리스크(주상복합),매매,34/37,"12억 5,000",125000,76,59,23.0,17.8,북향,2026-02-20 17:04:39,662.0,20041008.0
2609490297,마포한화오벨리스크(주상복합),매매,22/37,12억,120000,98,75,29.6,22.7,남향,2026-02-20 17:04:39,662.0,20041008.0
2609627144,마포한화오벨리스크(주상복합),매매,고/37,15억,150000,104,79,31.5,23.9,남향,2026-02-20 17:04:39,662.0,20041008.0
2609255643,마포한화오벨리스크(주상복합),매매,중/37,14억,140000,106,82,32.1,24.8,서향,2026-02-20 17:04:39,662.0,20041008.0
2609499764,마포한화오벨리스크(주상복합),매매,18/37,17억,170000,110,85,33.3,25.7,서향,2026-02-20 17:04:39,662.0,20041008.0
2609561593,마포한화오벨리스크(주상복합),매매,37/37,27억,270000,162,125,49.0,37.8,남향,2026-02-20 17:04:39,662.0,20041008.0
2608509318,마포한화오벨리스크(주상복합),전세,6/37,"4억 2,000",42000,49,38,14.8,11.5,서향,2026-02-20 17:04:39,662.0,20041008.0
2609374902,마포한화오벨리스크(주상복합),전세,4/37,"4억 9,000",49000,51,39,15.4,11.8,북향,2026-02-20 17:04:39,662.0,20041008.0
2609038977,마포한화오벨리스크(주상복합),전세,28/37,"7억 3,000",73000,98,75,29.6,22.7,서향,2026-02-20 17:04:39,662.0,20041008.0
2609594541,삼성,매매,2/17,"18억 2,000",182000,90,72,27.2,21.8,남서향,2026-02-20 17:04:39,982.0,19970516.0
2609693890,삼성,매매,8/17,21억,210000,104,84,31.5,25.4,남서향,2026-02-20 17:04:39,982.0,19970516.0
2609597783,삼성,매매,저/17,23억,230000,158,136,47.8,41.1,남동향,2026-02-20 17:04:39,982.0,19970516.0
2609420303,삼성,전세,3/17,"7억 5,000",75000,90,72,27.2,21.8,남서향,2026-02-20 17:04:39,982.0,19970516.0
2609259211,삼성,전세,13/17,"7억 9,000",79000,104,84,31.5,25.4,남동향,2026-02-20 17:04:39,982.0,19970516.0
2609595908,삼성,전세,저/16,"10억 5,000",105000,136,114,41.1,34.5,남동향,2026-02-20 17:04:39,982.0,19970516.0
2606394929,삼성,전세,5/17,"11억 5,000",115000,158,136,47.8,41.1,남동향,2026-02-20 17:04:39,982.0,19970516.0
2607022003,삼성래미안공덕2차,매매,중/20,"18억 2,000",182000,80,59,24.2,17.8,남서향,2026-02-20 17:04:39,683.0,20040629.0
2609607481,삼성래미안공덕2차,매매,1/20,"19억 4,000",194000,110,84,33.3,25.4,남동향,2026-02-20 17:04:39,683.0,20040629.0
2609687930,삼성래미안공덕2차,매매,중/20,23억,230000,144,114,43.6,34.5,남향,2026-02-20 17:04:39,683.0,20040629.0
2609498263,삼성래미안공덕2차,전세,고/20,"7억 8,000",78000,110,84,33.3,25.4,남동향,2026-02-20 17:04:39,683.0,20040629.0
2608185924,삼성래미안공덕2차,전세,8/20,9억,90000,144,114,43.6,34.5,남동향,2026-02-20 17:04:39,683.0,20040629.0
2609337309,상록,매매,15/20,14억,140000,81,57,24.5,17.2,동향,2026-02-20 17:04:39,678.0,19970830.0
2608964247,상록,매매,6/20,"12억 3,000",123000,83,58,25.1,17.5,남향,2026-02-20 17:04:39,678.0,19970830.0
2609050363,상록,전세,9/21,"4억 7,000",47000,69,49,20.9,14.8,남동향,2026-02-20 17:04:39,678.0,19970830.0
2609633586,상록,전세,12/21,"4억 5,000",45000,70,49,21.2,14.8,동향,2026-02-20 17:04:39,678.0,19970830.0
2607318372,상록,전세,중/20,"5억 2,000",52000,83,58,25.1,17.5,남향,2026-02-20 17:04:39,678.0,19970830.0
2607626668,서강쌍용예가,매매,저/12,"16억 8,000",168000,83,59,25.1,17.8,남동향,2026-02-20 17:04:39,635.0,20071101.0
2609161512,서강쌍용예가,매매,저/12,22억,220000,108,84,32.7,25.4,남향,2026-02-20 17:04:39,635.0,20071101.0
2609570227,서강쌍용예가,매매,고/12,25억,250000,149,119,45.1,36.0,동향,2026-02-20 17:04:39,635.0,20071101.0
2606260960,서강쌍용예가,전세,고/10,7억 600,70600,107,84,32.4,25.4,동향,2026-02-20 17:04:39,635.0,20071101.0
2609470136,신공덕삼성래미안1차,매매,9/23,21억,210000,109,84,33.0,25.4,남동향,2026-02-20 17:04:39,834.0,20000814.0
2609411604,신공덕삼성래미안1차,매매,17/21,"24억 3,000",243000,142,114,43.0,34.5,남동향,2026-02-20 17:04:39,834.0,20000814.0
2609253320,신공덕삼성래미안1차,전세,15/21,"7억 3,000",73000,81,59,24.5,17.8,남동향,2026-02-20 17:04:39,834.0,20000814.0
2609604595,신공덕삼성래미안1차,전세,고/23,"9억 5,000",95000,142,114,43.0,34.5,남동향,2026-02-20 17:04:39,834.0,20000814.0
2609302621,신촌숲아이파크,매매,고/35,"22억 5,000",225000,85,59,25.7,17.8,남향,2026-02-20 17:04:39,1015.0,20190829.0
2609532337,신촌숲아이파크,매매,저/22,24억,240000,115,84,34.8,25.4,남동향,2026-02-20 17:04:39,1015.0,20190829.0
2609137038,신촌숲아이파크,매매,6/35,"28억 9,000",289000,144,111,43.6,33.6,남향,2026-02-20 17:04:39,1015.0,20190829.0
2609204347,신촌숲아이파크,전세,중/35,"8억 7,000",87000,85,59,25.7,17.8,남동향,2026-02-20 17:04:39,1015.0,20190829.0
2608840396,신촌숲아이파크,전세,저/35,"10억 7,000",107000,115,84,34.8,25.4,남동향,2026-02-20 17:04:39,1015.0,20190829.0
2608949071,신촌숲아이파크,전세,저/35,15억,150000,144,111,43.6,33.6,남향,2026-02-20 17:04:39,1015.0,20190829.0
2609586728,염리삼성래미안,매매,중/17,18억,180000,81,59,24.5,17.8,남동향,2026-02-20 17:04:39,574.0,20010328.0
2609175749,염리삼성래미안,매매,중/17,21억,210000,108,84,32.7,25.4,남동향,2026-02-20 17:04:39,574.0,20010328.0
2609441408,염리삼성래미안,매매,고/17,21억,210000,109,84,33.0,25.4,남동향,2026-02-20 17:04:39,574.0,20010328.0
2609537673,염리삼성래미안,매매,2/14,24억,240000,141,114,42.7,34.5,남향,2026-02-20 17:04:39,574.0,20010328.0
2609152440,창전삼성(창전래미안),매매,저/20,"14억 5,000",145000,79,59,23.9,17.8,남서향,2026-02-20 17:04:39,951.0,19980624.0
2609508015,창전삼성(창전래미안),매매,1/20,15억,150000,108,84,32.7,25.4,남서향,2026-02-20 17:04:39,951.0,19980624.0
2606912760,창전삼성(창전래미안),매매,저/20,18억,180000,141,114,42.7,34.5,남향,2026-02-20 17:04:39,951.0,19980624.0
2609156030,창전삼성(창전래미안),전세,고/15,"5억 7,000",57000,79,59,23.9,17.8,남동향,2026-02-20 17:04:39,951.0,19980624.0
2608157324,태영,매매,2/18,"15억 3,000",153000,105,84,31.8,25.4,남서향,2026-02-20 17:04:39,553.0,20031128.0
2608427605,현대홈타운,매매,4/20,"16억 7,000",167000,107,84,32.4,25.4,남향,2026-02-20 17:04:39,914.0,20000311.0
2609594054,현대홈타운,매매,16/20,18억,180000,139,113,42.0,34.2,동향,2026-02-20 17:04:39,914.0,20000311.0
2610033815,e편한세상마포리버파크,매매,중/21,24억,240000,84,59,25.4,17.8,남동향,2026-02-23 17:14:47,,
2609944763,e편한세상마포리버파크,매매,8/20,31억,310000,110,84,33.3,25.4,남동향,2026-02-23 17:14:47,,
2610114752,e편한세상마포리버파크,매매,15/16,33억,330000,112,84,33.9,25.4,남서향,2026-02-23 17:14:47,,
2610035663,e편한세상마포리버파크,전세,11/21,9억,90000,84,59,25.4,17.8,북서향,2026-02-23 17:14:47,,
2610082748,공덕삼성,매매,5/22,"16억 8,000",168000,85,59,25.7,17.8,동향,2026-02-23 17:14:47,,
2610216341,공덕삼성,매매,5/25,21억,210000,112,84,33.9,25.4,남향,2026-02-23 17:14:47,,
2610084425,공덕삼성,매매,고/25,"26억 5,000",265000,142,114,43.0,34.5,남향,2026-02-23 17:14:47,,
2609974405,대흥태영(마포태영),매매,5/20,"17억 4,000",174000,83,59,25.1,17.8,남동향,2026-02-23 17:14:47,,
2610086016,대흥태영(마포태영),매매,1/22,"20억 5,000",205000,109,84,33.0,25.4,남동향,2026-02-23 17:14:47,,
2610112741,대흥태영(마포태영),매매,6/18,"23억 8,000",238000,142,114,43.0,34.5,남서향,2026-02-23 17:14:47,,
2609973858,대흥태영(마포태영),전세,12/22,"6억 7,000",67000,83,59,25.1,17.8,남동향,2026-02-23 17:14:47,,
2610164820,대흥태영(마포태영),전세,4/18,10억,100000,109,84,33.0,25.4,남서향,2026-02-23 17:14:47,,
2610112572,대흥태영(마포태영),전세,12/25,12억,120000,142,114,43.0,34.5,남동향,2026-02-23 17:14:47,,
2610218887,도원삼성래미안,매매,1/22,16억,160000,81,59,24.5,17.8,남서향,2026-02-23 17:14:47,,
2609975991,도원삼성래미안,매매,고/22,19억,190000,108,84,32.7,25.4,남동향,2026-02-23 17:14:47,,
2608726679,도원삼성래미안,매매,저/22,20억,200000,142,114,43.0,34.5,남동향,2026-02-23 17:14:47,,
2610130168,도원삼성래미안,전세,고/22,"5억 1,000",51000,81,59,24.5,17.8,남서향,2026-02-23 17:14:47,,
2608434609,도원삼성래미안,전세,고/22,8억,80000,108,84,32.7,25.4,남서향,2026-02-23 17:14:47,,
2610022157,도화현대1차,매매,10/15,15억,150000,75,54,22.7,16.3,동향,2026-02-23 17:14:47,,
2609506835,도화현대1차,매매,12/16,"16억 3,000",163000,94,68,28.4,20.6,동향,2026-02-23 17:14:47,,
2610058731,도화현대1차,매매,5/15,19억,190000,130,112,39.3,33.9,남동향,2026-02-23 17:14:47,,
2609445454,도화현대1차,매매,2/15,"18억 5,000",185000,148,128,44.8,38.7,동향,2026-02-23 17:14:47,,
2609591965,도화현대1차,매매,11/15,21억,210000,168,147,50.8,44.5,남향,2026-02-23 17:14:47,,
2605579832,도화현대1차,전세,15/15,"6억 5,000",65000,106,79,32.1,23.9,동향,2026-02-23 17:14:47,,
2609919065,도화현대1차,전세,5/15,"8억 2,000",82000,130,112,39.3,33.9,남향,2026-02-23 17:14:47,,
2610086691,마포자이,매매,9/19,"28억 5,000",285000,135,113,40.8,34.2,남동향,2026-02-23 17:14:47,,
2609640408,마포자이,매매,12/25,32억,320000,163,135,49.3,40.8,남서향,2026-02-23 17:14:47,,
2608978003,마포자이,매매,저/25,31억,310000,189,157,57.2,47.5,남향,2026-02-23 17:14:47,,
2609796908,마포자이,전세,17/20,11억,110000,108,84,32.7,25.4,남동향,2026-02-23 17:14:47,,
2610084740,마포자이,전세,13/25,"15억 5,000",155000,189,157,57.2,47.5,남서향,2026-02-23 17:14:47,,
2610208776,삼성,매매,2/17,"18억 2,000",182000,90,72,27.2,21.8,남서향,2026-02-23 17:14:47,,
2609693890,삼성,매매,8/17,21억,210000,104,84,31.5,25.4,남서향,2026-02-23 17:14:47,,
2609597783,삼성,매매,저/17,23억,230000,158,136,47.8,41.1,남동향,2026-02-23 17:14:47,,
2609420303,삼성,전세,3/17,"7억 5,000",75000,90,72,27.2,21.8,남서향,2026-02-23 17:14:47,,
2610109626,삼성,전세,13/17,"7억 9,000",79000,104,84,31.5,25.4,남동향,2026-02-23 17:14:47,,
2609595908,삼성,전세,저/16,"10억 5,000",105000,136,114,41.1,34.5,남동향,2026-02-23 17:14:47,,
2606394929,삼성,전세,5/17,"11억 5,000",115000,158,136,47.8,41.1,남동향,2026-02-23 17:14:47,,
2607626668,서강쌍용예가,매매,저/12,"16억 8,000",168000,83,59,25.1,17.8,남동향,2026-02-23 17:14:47,,
2610006437,서강쌍용예가,매매,저/15,"19억 5,000",195000,107,84,32.4,25.4,남향,2026-02-23 17:14:47,,
2609161512,서강쌍용예가,매매,저/12,22억,220000,108,84,32.7,25.4,남향,2026-02-23 17:14:47,,
2609779115,서강쌍용예가,매매,고/12,25억,250000,149,119,45.1,36.0,남동향,2026-02-23 17:14:47,,
2606260960,서강쌍용예가,전세,고/10,7억 600,70600,107,84,32.4,25.4,동향,2026-02-23 17:14:47,,
2610103281,신공덕삼성래미안1차,매매,9/23,20억,200000,109,84,33.0,25.4,남동향,2026-02-23 17:14:47,,
2609778875,신공덕삼성래미안1차,매매,5/22,24억,240000,142,114,43.0,34.5,남동향,2026-02-23 17:14:47,,
2610238895,신공덕삼성래미안1차,전세,15/21,"7억 3,000",73000,81,59,24.5,17.8,남동향,2026-02-23 17:14:47,,
2609604595,신공덕삼성래미안1차,전세,고/23,"9억 5,000",95000,142,114,43.0,34.5,남동향,2026-02-23 17:14:47,,
2608712184,월드메르디앙,매매,1/27,"6억 5,000",65000,105,76,31.8,23.0,남향,2026-02-23 17:14:47,,
2610145685,월드메르디앙,매매,5/30,"6억 6,700",66700,113,84,34.2,25.4,남향,2026-02-23 17:14:47,,
2610195748,월드메르디앙,매매,2/30,"6억 7,000",67000,118,84,35.7,25.4,남향,2026-02-23 17:14:47,,
2609267470,월드메르디앙,매매,저/27,7억,70000,131,101,39.6,30.6,남향,2026-02-23 17:14:47,,
2610145222,월드메르디앙,매매,저/30,"7억 2,000",72000,156,122,47.2,36.9,남향,2026-02-23 17:14:47,,
2608641977,월드메르디앙,매매,고/25,8억,80000,191,155,57.8,46.9,남향,2026-02-23 17:14:47,,
2607931244,월드메르디앙,매매,저/30,"8억 5,000",85000,230,189,69.6,57.2,남향,2026-02-23 17:14:47,,
2607795399,월드메르디앙,전세,고/30,"4억 7,000",47000,113,84,34.2,25.4,남향,2026-02-23 17:14:47,,
2609354326,월드메르디앙,전세,중/30,5억,50000,118,84,35.7,25.4,남동향,2026-02-23 17:14:47,,
2610236566,월드메르디앙,전세,중/30,"5억 5,000",55000,156,122,47.2,36.9,남향,2026-02-23 17:14:47,,
2608427605,현대홈타운,매매,4/20,"16억 7,000",167000,107,84,32.4,25.4,남향,2026-02-23 17:14:47,,
2610091272,현대홈타운,매매,16/20,18억,180000,139,113,42.0,34.2,동향,2026-02-23 17:14:47,,
2610033815,e편한세상마포리버파크,매매,중/21,24억,240000,84,59,25.4,17.8,남동향,2026-02-24 17:18:35,547.0,20161013.0
2610354011,e편한세상마포리버파크,매매,8/20,31억,310000,110,84,33.3,25.4,남동향,2026-02-24 17:18:35,547.0,20161013.0
2610114752,e편한세상마포리버파크,매매,15/16,33억,330000,112,84,33.9,25.4,남서향,2026-02-24 17:18:35,547.0,20161013.0
2610311937,e편한세상마포리버파크,전세,11/21,9억,90000,84,59,25.4,17.8,북서향,2026-02-24 17:18:35,547.0,20161013.0
2608818068,강변힐스테이트,매매,저/19,"16억 3,000",163000,79,59,23.9,17.8,남향,2026-02-24 17:18:35,510.0,20040216.0
2610455847,강변힐스테이트,매매,3/16,"18억 2,000",182000,106,84,32.1,25.4,남동향,2026-02-24 17:18:35,510.0,20040216.0
2610441477,강변힐스테이트,매매,3/13,21억,210000,133,114,40.2,34.5,남향,2026-02-24 17:18:35,510.0,20040216.0
2610454237,강변힐스테이트,전세,중/19,5억,50000,79,59,23.9,17.8,남향,2026-02-24 17:18:35,510.0,20040216.0
2610329710,강변힐스테이트,전세,중/13,"9억 5,000",95000,133,114,40.2,34.5,남향,2026-02-24 17:18:35,510.0,20040216.0
2610380894,공덕래미안4차,매매,고/11,"18억 2,000",182000,84,59,25.4,17.8,남동향,2026-02-24 17:18:35,597.0,20051117.0
2609298887,공덕래미안4차,매매,12/17,"23억 5,000",235000,141,112,42.7,33.9,남동향,2026-02-24 17:18:35,597.0,20051117.0
2610253240,공덕래미안4차,전세,1/11,"7억 3,000",73000,84,59,25.4,17.8,남동향,2026-02-24 17:18:35,597.0,20051117.0
2610336655,공덕래미안4차,전세,20/20,11억,110000,141,112,42.7,33.9,남동향,2026-02-24 17:18:35,597.0,20051117.0
2610082748,공덕삼성,매매,5/22,"16억 8,000",168000,85,59,25.7,17.8,동향,2026-02-24 17:18:35,651.0,19991016.0
2610342208,공덕삼성,매매,5/25,21억,210000,112,84,33.9,25.4,남향,2026-02-24 17:18:35,651.0,19991016.0
2610084425,공덕삼성,매매,고/25,"26억 5,000",265000,142,114,43.0,34.5,남향,2026-02-24 17:18:35,651.0,19991016.0
2610287428,대흥태영(마포태영),매매,5/20,"17억 4,000",174000,83,59,25.1,17.8,남동향,2026-02-24 17:18:35,1992.0,19991120.0
